case_id	address	City	State	postalCode	Country
12184	1020 N San Vicente Blvd	Yakutsk	NE	89158	Turkey
12185	1020 N San Vicente Blvd	Qianjiang	NE	89158	Turkey
12186	1020 N San Vicente Blvd	Yuzhno-Kurilsk	NE	89158	Turkey
12187	1020 N San Vicente Blvd	Lima	NE	89158	Turkey
12188	1020 N San Vicente Blvd	Hamhung	NE	89158	Turkey
12189	1020 N San Vicente Blvd	Brunswick	NE	89158	Turkey
12190	1020 N San Vicente Blvd	Beaver Falls	NE	89158	Turkey
12191	1020 N San Vicente Blvd	Georgetown	NE	89158	Turkey
12192	1020 N San Vicente Blvd	Cleveland	NE	89158	Slovakia
12193	1020 N San Vicente Blvd	Renton	NE	89158	Turks and Caicos Islands
12194	1020 N San Vicente Blvd	La Verne	NE	89158	Turks and Caicos Islands
12195	1020 N San Vicente Blvd	Cross City	NE	89158	Turks and Caicos Islands
12196	1020 N San Vicente Blvd	Clemson	NE	89158	Dominican Republic
12197	1020 N San Vicente Blvd	Wichita	NE	89158	Dominican Republic
12198	1020 N San Vicente Blvd	Padang	NE	89158	Guatemala
12199	1020 N San Vicente Blvd	Calhoun	NE	89158	Guatemala
12200	1020 N San Vicente Blvd	Cornelia	NE	89158	Marshall Islands
12201	1020 N San Vicente Blvd	Georgetown	NE	89158	Honduras
12202	1020 N San Vicente Blvd	Rhinebeck	NE	89158	Honduras
12203	1020 N San Vicente Blvd	Duxford	NE	89158	Marshall Islands
12204	1020 N San Vicente Blvd	Sidney	NE	89158	Mexico
12205	1020 N San Vicente Blvd	Bengassi	NE	89158	Mexico
12206	1020 N San Vicente Blvd	Great Keppel Island	NE	89158	Mexico
12207	1020 N San Vicente Blvd	Roper Bar	NE	89158	Mexico
12208	1020 N San Vicente Blvd	Mount Garnet	NE	89158	Panama
12209	1020 N San Vicente Blvd	Innisfail	NE	89158	Panama
12210	1020 N San Vicente Blvd	Kapolei	NE	89158	Panama
12211	185 State St	Bamyan	NE	89158	Panama
12212	185 State St	Baishan	NE	89158	Costa Rica
12213	185 State St	Chongjin	NE	89158	Costa Rica
12214	185 State St	Moomba	NE	89158	Costa Rica
12215	185 State St	Lublin	NE	89158	Costa Rica
12216	185 State St	East Tawas	NE	89158	Costa Rica
12217	185 State St	Huntsville	NE	89158	Costa Rica
12218	185 State St	Leesburg	NE	89158	Costa Rica
12219	1595 Post Rd E	Anoka	NE	89158	Haiti
12220	1595 Post Rd E	San Juan Bautista	NE	89158	Haiti
12221	31781 Casino Dr	Maamigili	NE	89158	Cuba
12222	31781 Casino Dr	Yongzhou	NE	89158	Cuba
12223	15905 River Rd	Mali Losinj	NE	89158	Bahamas
12224	4048 Sonoma Hwy	Onslow	NE	89158	Bahamas
12225	4048 Sonoma Hwy	Theodore	NE	89158	Bahamas
12226	4048 Sonoma Hwy	Williamson	NE	89158	Bahamas
12227	4048 Sonoma Hwy	Fairoaks	NE	89158	Bahamas
12228	4048 Sonoma Hwy	Boulder	NE	89158	Cook Islands
12229	4048 Sonoma Hwy	Neustadt-Glewe	NE	89158	Cook Islands
12230	4048 Sonoma Hwy	GOETSENHOVEN	NE	89158	Cook Islands
12231	4048 Sonoma Hwy	Wildenrath	NE	89158	Cook Islands
12232	4048 Sonoma Hwy	Bremgarten	NE	89158	Cook Islands
12233	4048 Sonoma Hwy	Birburg	NE	89158	Cook Islands
12234	14227 Jones St	Palo Alto	NE	89158	Fiji
12235	3415 N Nebraska Ave	Ust-Nera	NE	89158	Fiji
12236	3415 N Nebraska Ave	Vysoke Myto	NE	89158	Fiji
12237	17 Seabring St	Spa	NE	89158	Fiji
12238	6300 Terminal Dr	Mesa	NE	89158	Fiji
12239	6300 Terminal Dr	Cooldige	NE	89158	Fiji
12240	3570 Las Vegas Blvd S	Cottonwood	NE	89158	Fiji
12241	3570 Las Vegas Blvd S	Namur	NE	89158	Fiji
12242	1571 Poipu Rd	Hasselt	NE	89158	Fiji
12243	1571 Poipu Rd	Phoenix	NE	89158	Fiji
12244	1571 Poipu Rd	Wickenburg	NE	89158	Fiji
12245	1571 Poipu Rd	Yangzhou	NE	89158	Fiji
12246	1571 Poipu Rd	Pontiac	NE	89158	Tonga
12247	1571 Poipu Rd	Kissidougou	NE	89158	Tonga
12248	1571 Poipu Rd	Keene	NE	89158	Tonga
12249	1571 Poipu Rd	Tianshui	NE	89158	Tonga
12250	1571 Poipu Rd	Kawama	NE	89158	Fiji
12251	1571 Poipu Rd	Kooddoo	NE	89158	Niue
12252	1571 Poipu Rd	Glasgow	NE	89158	Wallis and Futuna
12253	1571 Poipu Rd	Rochester	NE	89158	Samoa
12254	1571 Poipu Rd	Rio Hondo	NE	89158	French Polynesia
12255	1571 Poipu Rd	Keetmanshoop	NE	89158	French Polynesia
12256	1571 Poipu Rd	Kangding	NE	89158	French Polynesia
12257	1571 Poipu Rd	Veliky Ustyug	NE	89158	French Polynesia
12258	1571 Poipu Rd	Iowa City	NE	89158	French Polynesia
12259	1571 Poipu Rd	Turpan	NE	89158	Vanuatu
12260	1571 Poipu Rd	Morro de Sao Paulo	NE	89158	Vanuatu
12261	1571 Poipu Rd	Windom	NV	89158	Vanuatu
12262	1571 Poipu Rd	Longview	NV	89158	Vanuatu
12263	1571 Poipu Rd	Rothera Research Station	NV	89158	Vanuatu
12264	1571 Poipu Rd	Sortavala	NV	89158	Vanuatu
12265	1571 Poipu Rd	Annapolis	NV	89158	Vanuatu
12266	1571 Poipu Rd	Cuamba	NV	89158	Vanuatu
12267	1571 Poipu Rd	Bodaibo	NV	89158	Vanuatu
12268	1571 Poipu Rd	Zhytomyr	NV	89158	Vanuatu
12269	75 Wentworth St	Paluknys	NV	89158	Vanuatu
12270	75 Wentworth St	Mattala	NV	89158	Vanuatu
12271	75 Wentworth St	Pecos	NV	89158	Vanuatu
12272	75 Wentworth St	Hattiesburg	NV	89158	Vanuatu
12273	75 Wentworth St	Botucatu	NV	89158	Vanuatu
12274	75 Wentworth St	Anapolis	NV	89158	Vanuatu
12275	75 Wentworth St	Sao Carlos	NV	89158	Vanuatu
12276	75 Wentworth St	Yankton	NV	89158	Vanuatu
12277	75 Wentworth St	Sir Bani Yas Island	NV	89158	Vanuatu
12278	75 Wentworth St	Bromont	NV	89158	Vanuatu
12279	75 Wentworth St	Beccles	NV	89158	Vanuatu
12280	75 Wentworth St	Kratie	NV	89158	Vanuatu
12281	75 Wentworth St	Caldera	NV	89158	Vanuatu
12282	4994 Westone Plz	San Pedro de Atacama	NV	89158	Vanuatu
12283	1083 US Highway 206	Copacabana	NV	89158	Vanuatu
12284	10309 Highland Manor Dr	Guyuan	NV	89158	Vanuatu
12285	10309 Highland Manor Dr	Brawdy	NV	89158	New Caledonia
12286	10309 Highland Manor Dr	Changhai	NV	61107	New Caledonia
12287	10309 Highland Manor Dr	Redhill	NV	61107	New Caledonia
12288	10309 Highland Manor Dr	Jiagedaqi District	NV	61107	Afghanistan
12289	10309 Highland Manor Dr	Chinchilla	NV	78701	Saudi Arabia
12290	10860 Fairfax Blvd	Hayward	NV	78701	Saudi Arabia
12291	10860 Fairfax Blvd	Motueka	NV	78701	Saudi Arabia
12292	10860 Fairfax Blvd	Shute Harbour	NV	91730	Iran
12293	10860 Fairfax Blvd	Enstone	NV	91730	Iran
12294	901 Prices Fork Rd	Ann Arbor	NV	91730	Iran
12295	901 Prices Fork Rd	Shepparton	NV	91730	Iran
12296	901 Prices Fork Rd	Temora	NH	60614	Iran
12297	901 Prices Fork Rd	Gayndah	NH	60614	Iran
12298	901 Prices Fork Rd	Wilcannia	NH	60614	Iran
12299	901 Prices Fork Rd	Ivanhoe	NH	60614	Iran
12300	901 Prices Fork Rd	Menindee	NH	60614	Iran
12301	20 Beacon Dr	Pooncarie	NH	60614	Iran
12302	20 Beacon Dr	Tilpa	NH	60614	United Arab Emirates
12303	20 Beacon Dr	Reichenbach im Kandertal	NH	60614	Pakistan
12304	20 Beacon Dr	Bijie	NH	98001	Pakistan
12305	20 Beacon Dr	Lensk	NH	4005	Pakistan
12306	20 Beacon Dr	Kavalerovo	NH	76048	Pakistan
12307	95 Main St	Igdir	NH	76048	Pakistan
12308	95 Main St	Sanliurfa	NH	76048	Pakistan
12309	1500 N Cherry St	Kutahya	NH	70130	Pakistan
12310	1500 N Cherry St	Velikiye Luki	NH	70130	Pakistan
12311	535 Wall St	Bangalore	NH	70130	Pakistan
12312	535 Wall St	Novosibirsk	NH	70130	Pakistan
12313	535 Wall St	Kodinsk	NH	70130	Pakistan
12314	535 Wall St	Lake Macquarie	NH	70130	Pakistan
12315	535 Wall St	Hampton	NH	70130	Pakistan
12316	3250 Scottsville Rd	Brampton Island	NH	70130	Pakistan
12317	3250 Scottsville Rd	Alameda	NH	70130	Iraq
12318	3250 Scottsville Rd	Endelage	NH	70130	Syria
12319	3250 Scottsville Rd	St. Johann in Tirol	NH	70130	Yemen
12320	3250 Scottsville Rd	Thalmaessing	NH	70130	United States
12321	3250 Scottsville Rd	Cochrane	NH	70130	United States
12322	3250 Scottsville Rd	Braganca Paulista	NJ	70130	United States
12323	3250 Scottsville Rd	Brusselton	NJ	70130	United States
12324	616 Convention Way	Srednekolymsk	NJ	70130	United States
12325	616 Convention Way	Salt Lake City	NJ	70130	United States
12326	616 Convention Way	Inverell	NJ	70130	United States
12327	616 Convention Way	Glen Innes	NJ	70130	United States
12328	616 Convention Way	Ansbach	NJ	70130	United States
12329	616 Convention Way	Immokalee 	NJ	70130	United States
12330	616 Convention Way	Sulawesi Tenggara	NJ	70130	United States
12331	616 Convention Way	Cambria	NJ	70130	Papua New Guinea
12332	616 Convention Way	Yichun	NJ	70130	Papua New Guinea
12333	2260 Elkhorn Rd	Petersburg	NJ	70130	United States
12334	1549 Westborough Dr	Kasongo	NJ	70130	Marshall Islands
12335	1549 Westborough Dr	McMurdo Station	NJ	70130	Taiwan
12336	1549 Westborough Dr	Klatovy	NJ	70130	Taiwan
12337	1549 Westborough Dr	Sheboygan	NJ	70130	Taiwan
12338	2725 Buchanan Ave SW	Cloudbreak	NJ	70130	Japan
12339	2376 Carpenter Rd	Kangel Danda	NJ	70130	Japan
12340	2376 Carpenter Rd	Bajura	NJ	70130	Japan
12341	5000 Mercedes Blvd	Chara	NJ	70130	Japan
12342	920 S Taylor Ave	Herning	NJ	70130	Japan
12343	920 S Taylor Ave	Schleissheim	NJ	70130	Japan
12344	630 W Bay St	Marana	NJ	70130	Japan
12345	2171 Gordon Hwy	Glendale	NJ	70130	Japan
12346	2171 Gordon Hwy	Safford	NJ	70130	Japan
12347	100 Main St	Verden	NJ	70130	South Korea
12348	3170 N Sanders St	Solomon	NJ	70130	South Korea
12349	2600 Bishop Dr	Nittenau	NJ	70130	South Korea
12350	2600 Bishop Dr	Kerama	NJ	70130	South Korea
12351	2600 Bishop Dr	Americana	NJ	70130	South Korea
12352	2600 Bishop Dr	Ekibastuz	NJ	70130	South Korea
12353	2600 Bishop Dr	Adamovka	NJ	23185	Philippines
12354	3430 Venture Pkwy	Kvarkeno	NJ	23185	Philippines
12355	3430 Venture Pkwy	Sikeston	NJ	23185	Philippines
12356	3430 Venture Pkwy	Tetiaroa	NJ	23185	Philippines
12357	3430 Venture Pkwy	Queensbury	NJ	23185	Philippines
12358	19 N 8th St	Ballston Spa	NJ	23185	Philippines
12359	19 N 8th St	Crystal River	NJ	23185	Philippines
12360	19 N 8th St	Baltimore	NJ	23185	Philippines
12361	19 N 8th St	Lincoln	NJ	23185	Philippines
12362	19 N 8th St	Fostoria	NJ	23185	Philippines
12363	19 N 8th St	Fryeburg	NJ	44202	Philippines
12364	4250 Belmont Ave	Placida	NJ	90660	Philippines
12365	1811 N Moore Ave	New Orleans	NJ	90660	Philippines
12366	140 N 4th St	Coeur d'Alene	NJ	91770	Philippines
12367	140 N 4th St	Beaumont	NJ	90245	Philippines
12368	140 N 4th St	Danville	NJ	90245	Philippines
12369	140 N 4th St	Coonabarabran	NJ	90245	Philippines
12370	140 N 4th St	Titusville	NJ	90245	Argentina
12371	140 N 4th St	Bumi Hills	NJ	90245	Argentina
12372	140 N 4th St	Warnervale Airport	NJ	90245	Argentina
12373	140 N 4th St	Bouarfa	NJ	90245	Argentina
12374	140 N 4th St	NYERI	NJ	90245	Argentina
12375	140 N 4th St	Houston	NJ	90245	Argentina
12376	140 N 4th St	Eden Prairie	NJ	90245	Argentina
12377	140 N 4th St	Likoma Island	NJ	43017	Brazil
12378	140 N 4th St	Olathe	NJ	94965	Brazil
12379	140 N 4th St	Sigiriya	NJ	94965	Brazil
12380	140 N 4th St	Neumuenster	NJ	94965	Brazil
12381	140 N 4th St	Tak	NJ	46290	Brazil
12382	140 N 4th St	Barrie-Orillia	NJ	97415	Brazil
12383	140 N 4th St	Midland	NJ	97415	Brazil
12384	140 N 4th St	Markham	NJ	91106	Chile
12385	140 N 4th St	Haliburton	NJ	91106	Chile
12386	140 N 4th St	Lindsay	NJ	93401	Brazil
12387	140 N 4th St	Saint Catherines	NJ	93401	Ecuador
12388	2800 Campus Walk Ave	Edenvale	NM	93401	Ecuador
12389	2800 Campus Walk Ave	Orillia	NM	93401	Ecuador
12390	2800 Campus Walk Ave	Holland Landing	NM	93401	Falkland Islands
12391	2800 Campus Walk Ave	Parry Sound	NM	93401	Colombia
12392	2800 Campus Walk Ave	Hanover	NM	93401	Colombia
12393	3735 W Imperial Hwy	West Goshen Township	NM	92264	Colombia
12394	1515 NW Expressway	Manassas	NM	92264	Colombia
12395	2110 N Franklin Dr	Angleton	NM	92264	Colombia
12396	9010 E 71st St	Bubovice	NM	92264	Colombia
12397	1920 E Higgins Rd	Rakkestad	NM	92630	Colombia
12398	1920 E Higgins Rd	Bingol	NM	91355	Bolivia
12399	1920 E Higgins Rd	Kastamonu	NM	91355	Bolivia
12400	3600 Nw 39th St	Elstree	NM	91355	Bolivia
12401	1314 W Grove St	Sandtoft	NM	91355	Bolivia
12402	1314 W Grove St	Torit	NM	91355	Bolivia
12403	1314 W Grove St	Shelbyville	NM	91355	Suriname
12404	1314 W Grove St	Lvliang	NM	91355	Brazil
12405	1314 W Grove St	Daocheng	NM	91355	Peru
12406	1314 W Grove St	Xiahe city	NM	91355	Peru
12407	1314 W Grove St	Vangso	NM	90620	Peru
12408	100 Lakeside Ave E	Comiso	NM	92311	Peru
12409	334 Mason St	Enumclaw	NM	93442	Brazil
12410	2180 Motel Dr	Markovo	NM	93442	Uruguay
12411	2180 Motel Dr	Seymchan	NM	93442	Venezuela
12412	2180 Motel Dr	Zyryanka	NM	93442	Venezuela
12413	1600 Lamar St	Susuman	NM	93442	Brazil
12414	1600 Lamar St	Ust-Maya	NM	93442	Antigua and Barbuda
12415	1600 Lamar St	Aldan	NM	93442	Guadeloupe
12416	1600 Lamar St	Olekminsk	NM	93442	Guadeloupe
12417	2410 W El Camino Ave	Vitim	NM	93442	Guadeloupe
12418	2410 W El Camino Ave	Pellworm	NM	93442	Guadeloupe
12419	2410 W El Camino Ave	Xinyuan	NM	93442	Saint Kitts and Nevis
12420	7146 Old Waterloo Rd	Port alsworth	NM	93442	British Virgin Islands
12421	7146 Old Waterloo Rd	Belfort	NM	93442	Saint Vincent and the Grenadines
12422	7146 Old Waterloo Rd	Winnsboro	NM	93442	Saint Vincent and the Grenadines
12423	7146 Old Waterloo Rd	Obock	NM	44113	Kazakhstan
12424	7146 Old Waterloo Rd	Tadjoura	NM	44113	Kazakhstan
12425	1160 Winterson Rd	Santa Cruz des Quiche	NM	44113	Kazakhstan
12426	295 Lakeview Ave	Nordfjordur	NM	31714	Kazakhstan
12427	295 Lakeview Ave	Bursa	NM	31714	Kazakhstan
12428	295 Lakeview Ave	Rochester	NM	31714	Azerbaijan
12429	295 Lakeview Ave	Waris-Papua Island	NY	30038	Azerbaijan
12430	295 Lakeview Ave	Newton	NY	43202	Russia
12431	295 Lakeview Ave	La Ferte Alais	NY	43240	Russia
12432	295 Lakeview Ave	Bairnsdale	NY	24541	Russia
12433	295 Lakeview Ave	Columbus	NY	34711	Russia
12434	295 Lakeview Ave	Fort Bridger	NY	34711	Russia
12435	295 Lakeview Ave	Prosser	NY	33019	Russia
12436	2901 Mustang Xing	Chehalis	NY	34613	Russia
12437	3265 Boardwalk St	Mattawa	NY	34613	Russia
12438	3265 Boardwalk St	Evanston	NY	33012	Marshall Islands
12439	224 2nd Ave S	Sabetha	NY	33012	Ukraine
12440	224 2nd Ave S	Mount Pleasant	NY	33012	Ukraine
12441	224 2nd Ave S	Americus	NY	33012	Ukraine
12442	5200 N Ocean Blvd	Eufala	NY	33012	Ukraine
12443	5200 N Ocean Blvd	Saluda	NY	33012	Ukraine
12444	5200 N Ocean Blvd	Manteo	NY	32246	Ukraine
12445	5200 N Ocean Blvd	Auburn	NY	32246	Ukraine
12446	5200 N Ocean Blvd	Endicott	NY	32246	Ukraine
12447	5200 N Ocean Blvd	Bessemer	NY	32246	Ukraine
12448	350 E Hiawatha Dr	Ellicott	NY	32246	Russia
12449	350 E Hiawatha Dr	Crystal	NY	33755	Russia
12450	5415 Westheimer Rd	Quitman	NY	33755	Russia
12451	720 Fannin St	Dublin	NY	34205	Russia
12452	720 Fannin St	Pukarua	NY	32117	Russia
12453	720 Fannin St	Kabale	NY	32931	Belarus
12454	720 Fannin St	Marigot	NY	32931	Belarus
12455	720 Fannin St	Sevilla	NY	33767	Russia
12456	720 Fannin St	Corvallis	NY	33904	Russia
12457	720 Fannin St	Tuzla	NY	91107	Russia
12458	720 Fannin St	Scranton	NY	91107	Russia
12459	720 Fannin St	Morristown	NY	33852	Russia
12460	720 Fannin St	Saint Denis	NY	4064	Russia
12461	720 Fannin St	Sihanoukville	NY	4064	Russia
12462	720 Fannin St	Prominent Hill	NY	4064	Russia
12463	720 Fannin St	Chatsworth	NY	4064	Russia
12464	720 Fannin St	Coral Bay	NY	4072	United States
12465	720 Fannin St	Ogden	NY	4072	United States
12466	720 Fannin St	Clarksville	NY	4072	United States
12467	720 Fannin St	Poteau	NY	4072	United States
12468	720 Fannin St	Akron	NY	67665	United States
12469	2150 11th Ave	Shelton	NY	20601	United States
12470	4545 Chabot Dr	Napakiak	NY	52402	Russia
12471	4545 Chabot Dr	Napaskiak	NY	52402	Russia
12472	4545 Chabot Dr	Tok	NY	50009	Russia
12473	97 Camelot Dr	Bedwell Harbour	NY	28216	Russia
12474	97 Camelot Dr	Washabo	NY	28216	Russia
12475	222 Searsport Ave	Popham	NY	28216	Russia
12476	222 Searsport Ave	Liberty	NY	28216	Russia
12477	4407 Business 220	Walker's Cay	NY	28216	Russia
12478	8708 Alicia Dr	Black Point	NY	28216	Russia
12479	6451 Bayside Ln	Bartica	NY	28216	Russia
12480	6451 Bayside Ln	Doylestown	NY	28216	Tajikistan
12481	831 W Main St	Cap Town	NY	28216	Uzbekistan
12482	122 River St	Tingo Maria	NY	28216	Uzbekistan
12483	2430 N Branch Rd	Tres Lagoas	NY	28216	Uzbekistan
12484	5302 Crossroads Pkwy	Zhangye	NY	28216	Uzbekistan
12485	5094 State Park Rd	Cacoal	NY	28216	Uzbekistan
12486	2406 N Trade Days Blvd	Washington	NY	28216	Uzbekistan
12487	2211 Market St	Engelhard	NY	28216	Uzbekistan
12488	2211 Market St	Castro	NY	28216	Russia
12489	2211 Market St	Stillwater	NY	28216	Russia
12490	2211 Market St	Okmulgee	NY	28216	Russia
12491	11777 Harbor Blvd	Cushing	NY	28216	Russia
12492	11777 Harbor Blvd	Clinton	NY	28216	Russia
12493	11777 Harbor Blvd	Winfield	NY	28216	Russia
12494	11777 Harbor Blvd	Oklahoma City	NY	28216	Russia
12495	11777 Harbor Blvd	Shreveport	NY	28216	Russia
12496	11777 Harbor Blvd	Stephenville	NY	28216	Russia
12497	11777 Harbor Blvd	Perry	NY	28216	Russia
12498	11777 Harbor Blvd	Hamilton	NY	94515	Russia
12499	11777 Harbor Blvd	Ada	NY	94515	Russia
12500	11777 Harbor Blvd	Misquite	NY	94515	Russia
12501	11777 Harbor Blvd	Denton	NY	19901	India
12502	11777 Harbor Blvd	Austin	NY	19901	Sri Lanka
12503	11777 Harbor Blvd	Lago Vista	NY	19901	Sri Lanka
12504	11777 Harbor Blvd	Brenham	NY	96815	Cambodia
12505	7925 Forest Pine Dr	Lakeway	NY	96815	India
12506	722 York Rd	Iraan	NY	96815	India
12507	4119 Southstream Blvd	San Antonio	NY	96815	India
12508	4119 Southstream Blvd	ELLIOT LAKE	NY	96815	India
12509	19454 Ventura Blvd	North Wilkesboro	NY	96815	Bangladesh
12510	19454 Ventura Blvd	Charleston	NY	96815	Laos
12511	250 Main St	Danville	NY	96815	Nepal
12512	250 Main St	Brookneal	NY	96815	Nepal
12513	204 Market St	Yerbogachen	NY	96815	Nepal
12514	1801 W Pinhook Rd	Cheraw	NY	96815	Nepal
12515	1801 W Pinhook Rd	Wuchula	NY	96815	Maldives
12516	1801 W Pinhook Rd	Lilydale	NY	96815	Maldives
12517	1801 W Pinhook Rd	Beni Mellal	NY	96815	Maldives
12518	1801 W Pinhook Rd	Cizre	NY	96815	Thailand
12519	1801 W Pinhook Rd	Suntar	NY	96815	Vietnam
12520	715 New Rd	Zouerat	NY	96815	Vietnam
12521	28 W Bridge St	Asaba	NY	96815	Vietnam
12522	28 W Bridge St	Uyo	NY	96815	Vietnam
12523	3000 Riverside Ave	Kasama	NY	96815	Vietnam
12524	3000 Riverside Ave	Mbeya	NY	96815	Vietnam
12525	3000 Riverside Ave	Mpanda	NY	96815	Vietnam
12526	7605 Brentwood Blvd	Songea	NY	96815	Vietnam
12527	7605 Brentwood Blvd	Morogoro	NY	96815	Vietnam
12528	7605 Brentwood Blvd	Chizhou	NY	96815	Burma
12529	7605 Brentwood Blvd	Anshan	NY	96815	Burma
12530	99 East Ave	Daqing	NY	96815	Burma
12531	99 East Ave	Zunyi	NY	96815	Burma
12532	99 East Ave	Conway	NY	96815	Burma
12533	99 East Ave	Yinchun	NY	96815	Burma
12534	99 East Ave	Anshun	NY	96815	Burma
12535	99 East Ave	Sikasso	NY	96815	Indonesia
12536	99 East Ave	Toowoomba	NY	96815	Indonesia
12537	99 East Ave	Tonghua	NY	96815	Indonesia
12538	99 East Ave	Suzhou	NY	96815	Indonesia
12539	99 East Ave	Manchester	NY	99709	Indonesia
12540	237 Meeting St	Shrewsbury	NY	99501	Indonesia
12541	237 Meeting St	Burton-on-Trent	NY	72712	Indonesia
12542	237 Meeting St	York	NY	86401	Indonesia
12543	237 Meeting St	Leeds	NY	86401	Indonesia
12544	237 Meeting St	Muara Teweh	NY	37040	Indonesia
12545	237 Meeting St	Mulia	NY	37040	Indonesia
12546	237 Meeting St	Bintuni	NY	37040	Malaysia
12547	237 Meeting St	Wasior	NY	37040	Malaysia
12548	237 Meeting St	Siborong-Borong	NY	37040	Malaysia
12549	237 Meeting St	Sinabang	NY	37040	Malaysia
12550	237 Meeting St	Nagan Raya	NY	57006	Malaysia
12551	237 Meeting St	Bau-Bau	NY	30606	Malaysia
12552	237 Meeting St	Kao	NY	30606	Malaysia
12553	237 Meeting St	Melonguane	NY	30606	Malaysia
12554	237 Meeting St	Sanggata	NY	30606	Malaysia
12555	237 Meeting St	Muara Bungo	NY	30606	Indonesia
12556	237 Meeting St	Selayar	NY	37738	Indonesia
12557	237 Meeting St	Illaga	NY	37738	Indonesia
12558	237 Meeting St	Oksibil	NY	25801	Indonesia
12559	237 Meeting St	Kokonau	NY	25801	Indonesia
12560	237 Meeting St	Clermont	NY	26378	Indonesia
12561	237 Meeting St	Warrnambool	NY	26378	Indonesia
12562	237 Meeting St	Richmond	NY	26378	Malaysia
12563	237 Meeting St	Derby	NY	43812	Indonesia
12564	237 Meeting St	Medan	NY	53121	Indonesia
12565	2500 N Surf Rd	Kamloops	NY	53121	Indonesia
12566	2500 N Surf Rd	Asheboro	NY	53121	Australia
12567	300 Roy St	Seosan	NY	53121	Australia
12568	300 Roy St	Wallace	NY	53121	Australia
12569	300 Roy St	Emporia	NY	53121	Australia
12570	300 Roy St	El Monte	NY	54937	Australia
12571	300 Roy St	Farah	NY	54937	Australia
12572	300 Roy St	Pasighat	NY	54937	Australia
12573	300 Roy St	Pineville	NY	54911	Australia
12574	300 Roy St	Kramatorsk	NY	54911	Australia
12575	300 Roy St	Kautokeino	NY	54914	Australia
12576	300 Roy St	Marcq En Baroeul	NY	54914	Australia
12577	300 Roy St	Kamsar	NY	54914	Australia
12578	300 Roy St	Stinson	NY	97702	Australia
12579	300 Roy St	Sallisaw	NY	97702	Australia
12580	300 Roy St	Jasper	NY	97702	Australia
12581	300 Roy St	El dorado springs	NY	97702	Australia
12582	300 Roy St	Marfa	NY	53546	Australia
12583	300 Roy St	Alpine	NY	53546	Australia
12584	300 Roy St	Bubaque	NY	53546	Australia
12585	300 Roy St	Chichen Itza	NY	53546	Australia
12586	300 Roy St	Bunbury	NY	97526	Australia
12587	300 Roy St	Upland	NY	97526	Australia
12588	10978 State Route 23	Mount Sterling	NY	97526	Australia
12589	520 W Bryan St	Elkhart	NY	97526	Australia
12590	520 W Bryan St	Nappanee 	NY	97526	Australia
12591	520 W Bryan St	Columbia	NY	97527	Australia
12592	40 Devon Dr	Grove	NY	97527	Australia
12593	40 Devon Dr	Mc Pherson	NY	20201	Australia
12594	40 Devon Dr	Greenville	NY	20201	Australia
12595	40 Devon Dr	Perry	NY	20201	Australia
12596	5369 Hutton Dr	Hartsville	NY	20201	Australia
12597	1716 Jefferson St	Chapel Hill	NY	20201	Australia
12598	1656 Monterey St	San Cristobal de las Casas	NY	79915	Australia
12599	820 39th St	Dunnville	NY	22150	Australia
12600	820 39th St	Oak Island	NC	97062	Australia
12601	103 N 6th St	Richmond	NC	97062	Australia
12602	103 N 6th St	Atherton	NC	97116	Australia
12603	7070 Poe Ave	Bagdarin	NC	97116	Australia
12604	7070 Poe Ave	Rio Hato	NC	97333	Australia
12605	7070 Poe Ave	Oxford	NC	75109	Australia
12606	7070 Poe Ave	Leesburg	NC	75109	Australia
12607	7070 Poe Ave	Vladimir	NC	78409	Australia
12608	7070 Poe Ave	Dedeben	NC	78409	Australia
12609	7070 Poe Ave	Mana Pools	NC	75052	Australia
12610	3934 Grandview Dr	Pouso Alegre	NC	75052	Australia
12611	3934 Grandview Dr	Divinopolis	NC	75052	Australia
12612	3934 Grandview Dr	Eysk	NC	75052	Australia
12613	1846 Catasauqua Rd	Berdyansk	NC	79124	Australia
12614	1846 Catasauqua Rd	Banyuwangi	NC	79124	Australia
12615	1846 Catasauqua Rd	Erenhot	NC	79124	Australia
12616	1846 Catasauqua Rd	Shobdon	NC	79124	Australia
12617	1846 Catasauqua Rd	Chino	NC	79124	Australia
12618	1846 Catasauqua Rd	Shin-kamigoto	NC	79124	Australia
12619	1846 Catasauqua Rd	Odika	NC	79124	Australia
12620	1846 Catasauqua Rd	Tokyo	NC	79068	Australia
12621	1846 Catasauqua Rd	Taketomi	NC	21921	Australia
12622	1846 Catasauqua Rd	London	NC	21921	Australia
12623	1846 Catasauqua Rd	Cayo Santa Maria	NC	19067	Australia
12624	1846 Catasauqua Rd	Tremblay-en-France	NC	19067	Australia
12625	320 River Market Ave	Thun	NC	19067	Australia
12626	320 River Market Ave	Lavrentiya	NC	19067	Australia
12627	320 River Market Ave	Paso Robles	NC	19067	Australia
12628	320 River Market Ave	Ulleung	NC	24210	Australia
12629	320 River Market Ave	Beijing	NC	24210	Australia
12630	510 Whiterock Ave	Kotka	NC	24210	Australia
12631	510 Whiterock Ave	Half Moon Bay	NC	18018	Australia
12632	510 Whiterock Ave	Hechi	NC	16501	Australia
12633	155 Airport Rd	Kadina	NC	16501	Australia
12634	242 E Meadow Dr	Lancaster	NC	16501	Australia
12635	242 E Meadow Dr	Coondewanna	NC	16501	Australia
